skill,num,meansal,cumul,id
ICMS,3,NaN,99.31953508999824,specialized
ICS Security Standards - NERC CIP,3,NaN,99.3203223613943,specialized
Image Editing,3,NaN,99.32110963279038,specialized
Industrial Service Industry Knowledge,3,NaN,99.32189690418645,specialized
Industry Analysis,3,82359,99.32268417558251,specialized
Inpatient Care,3,42591,99.32347144697859,specialized
Insulation Installation,3,NaN,99.32425871837465,specialized
Insurance Recommendation,3,66179.5,99.32504598977071,specialized
Insurance Sales,3,34000,99.32583326116679,specialized
Intelligence Operations,3,NaN,99.32662053256286,specialized
Internal Control Procedures,3,NaN,99.32740780395892,specialized
Internet Sales,3,118981,99.328195075355,specialized
iOS Application Development,3,NaN,99.32898234675106,specialized
IQ OQ PQ,3,NaN,99.32976961814713,specialized
Ironing,3,26940,99.3305568895432,specialized
Irradiation,3,55253.333333333336,99.33134416093927,specialized
Issue Tracking Management,3,NaN,99.33213143233533,specialized
IT Recruiting,3,104000,99.33291870373141,specialized
Jet Calibration (Jetcal),3,NaN,99.33370597512747,specialized
Jet Engine Inspection,3,NaN,99.33449324652354,specialized
JNCIE,3,NaN,99.33528051791961,specialized
Karma,3,130000,99.33606778931568,specialized
Laboratory Research,3,31000,99.33685506071174,specialized
Landscaping,3,23920,99.33764233210782,specialized
Law Enforcement,3,35246.666666666664,99.33842960350388,specialized
Lead Reporting,3,38000,99.33921687489995,specialized
Library Reference,3,60000,99.34000414629602,specialized
Libray of Congress Subject Headings,3,75000,99.34079141769209,specialized
Local Anesthetics,3,NaN,99.34157868908815,specialized
Machine Control Systems,3,NaN,99.34236596048423,specialized
Mail Processing,3,NaN,99.3431532318803,specialized
Mainframe Systems,3,80000,99.34394050327636,specialized
Manufacturing Principles,3,NaN,99.34472777467244,specialized
Material Procurement Process,3,NaN,99.3455150460685,specialized
Meal Preparation,3,25272,99.34630231746456,specialized
Meal Serving,3,NaN,99.34708958886064,specialized
Mean Stack,3,85000,99.3478768602567,specialized
Medical Diagnosis,3,28097,99.34866413165277,specialized
Medical Gas Systems,3,47320,99.34945140304885,specialized
Medical Management,3,NaN,99.35023867444491,specialized
Medical Record Location,3,NaN,99.35102594584097,specialized
Medical Records Analysis,3,NaN,99.35181321723705,specialized
Medication Delivery,3,45760,99.35260048863312,specialized
Medicinal Chemistry,3,61600,99.35338776002918,specialized
Microfabrication,3,NaN,99.35417503142526,specialized
Microfluidic Chips,3,NaN,99.35496230282132,specialized
Microfocus,3,NaN,99.35574957421738,specialized
Microsoft System Center Configuration Manager,3,NaN,99.35653684561345,specialized
MIG Steel Welding,3,NaN,99.35732411700953,specialized
Motivational Interviewing,3,46367.666666666664,99.35811138840559,specialized
Motorboats,3,20390.933333333334,99.35889865980165,specialized
MS SQL Database Administration,3,NaN,99.35968593119773,specialized
Multiphysics,3,24960,99.3604732025938,specialized
Natural Language Processing,3,76000,99.36126047398986,specialized
Network Intrusion Protection,3,NaN,99.36204774538594,specialized
Network Management Systems (NMS),3,NaN,99.362835016782,specialized
New Era,3,NaN,99.36362228817806,specialized
NIOSH,3,43000,99.36440955957414,specialized
Nursing Support,3,NaN,99.3651968309702,specialized
Nurturing Environment,3,25000,99.36598410236627,specialized
OCLC Connexion,3,45000,99.36677137376235,specialized
Online Advertising,3,33000,99.36755864515841,specialized
Opioid,3,53932.666666666664,99.36834591655447,specialized
Optical design,3,NaN,99.36913318795055,specialized
Oracle E-Business Suite,3,78998.13333333333,99.36992045934662,specialized
Oracle Exadata,3,NaN,99.37070773074268,specialized
Order Processing,3,29120,99.37149500213876,specialized
Orthodontic Assistant,3,34000,99.37228227353482,specialized
Paid Search,3,24960,99.37306954493089,specialized
Palo Alto Networks,3,NaN,99.37385681632696,specialized
Patient Positioning,3,15600,99.37464408772303,specialized
Payment Receiving,3,83200,99.37543135911909,specialized
PC Networking,3,41000,99.37621863051517,specialized
PCI Express,3,80000,99.37700590191123,specialized
Percussion Instruments,3,34000,99.3777931733073,specialized
Performance Bonds,3,50000,99.37858044470337,specialized
Pericardial,3,29095.5,99.37936771609944,specialized
Pericardial Effusion,3,29095.5,99.3801549874955,specialized
Pest Control Monitoring,3,NaN,99.38094225889158,specialized
Photo Editing,3,20800,99.38172953028764,specialized
Planogram Execution,3,NaN,99.3825168016837,specialized
Plastic Surgery,3,NaN,99.38330407307978,specialized
Plumbing Installation,3,34216,99.38409134447585,specialized
Podiatry,3,NaN,99.38487861587191,specialized
Pollution Control Systems,3,NaN,99.38566588726799,specialized
Portfolio Optimization,3,NaN,99.38645315866405,specialized
Power Grinders,3,NaN,99.38724043006012,specialized
PPM Tools,3,NaN,99.3880277014562,specialized
Pre-Calculus,3,NaN,99.38881497285226,specialized
Pressure Wound,3,28500,99.38960224424832,specialized
Print Media,3,24560,99.3903895156444,specialized
Print Servers,3,33280,99.39117678704046,specialized
Procurement Metrics,3,NaN,99.39196405843653,specialized
Professional Architect,3,NaN,99.3927513298326,specialized
Program Protection Plans,3,NaN,99.39353860122867,specialized
Protein Expression,3,30060,99.39432587262473,specialized
Protein Purification,3,NaN,99.39511314402081,specialized
Protocol Development,3,46000,99.39590041541688,specialized
Public Company Accounting Oversight Board (PCAOB) standards,3,NaN,99.39668768681294,specialized
Pump Station Design,3,71926.4,99.39747495820902,specialized
Purchasing and Supply Agency,3,NaN,99.39826222960508,specialized
Qualtrics,3,73000,99.39904950100114,specialized
Qualys,3,NaN,99.39983677239722,specialized
Recyclable Material Collection,3,30160,99.40062404379329,specialized
Refrigerator Repair,3,28020,99.40141131518935,specialized
Regulatory Processes,3,65000,99.40219858658541,specialized
Remote Technical Support,3,NaN,99.40298585798149,specialized
Respiratory Equipment Setup,3,NaN,99.40377312937756,specialized
Restaurant Operations,3,31266.666666666668,99.40456040077362,specialized
Retail Accounts,3,27040,99.4053476721697,specialized
Robot Framework,3,NaN,99.40613494356576,specialized
Rototillers,3,NaN,99.40692221496182,specialized
Sales Analysis,3,62400,99.4077094863579,specialized
Sales Analytics,3,62400,99.40849675775397,specialized
Sales Development,3,50000,99.40928402915003,specialized
Sales Prospecting,3,NaN,99.41007130054611,specialized
Salesforce Platform Skills,3,58500,99.41085857194217,specialized
Saltstack,3,NaN,99.41164584333823,specialized
SAP PP (Production Planning),3,NaN,99.41243311473431,specialized
SAP TM Transportation Management Software,3,24960,99.41322038613038,specialized
Scanning Electron Microscope,3,NaN,99.41400765752644,specialized
Scikit-learn,3,NaN,99.41479492892252,specialized
SDN,3,NaN,99.41558220031858,specialized
Security Operations Management,3,97000,99.41636947171465,specialized
Sensory Analysis,3,NaN,99.41715674311072,specialized
Sexual Health,3,62000,99.41794401450679,specialized
Shearing Machines,3,NaN,99.41873128590285,specialized
Shelving Installation,3,38964,99.41951855729893,specialized
Siemens Plc,3,37440,99.42030582869499,specialized
Signal Integrity Analysis,3,NaN,99.42109310009106,specialized
Silver Soldering,3,45832.8,99.42188037148713,specialized
Singing,3,22860,99.4226676428832,specialized
SIP Trunking,3,NaN,99.42345491427926,specialized
Site Acceptance Testing,3,NaN,99.42424218567534,specialized
Site Monitoring,3,NaN,99.4250294570714,specialized
Sleep Apnea,3,52068,99.42581672846747,specialized
Smart Grid,3,62365,99.42660399986354,specialized
Social Media Campaign,3,NaN,99.42739127125961,specialized
Socket Wrenches,3,51000,99.42817854265567,specialized
Software Analysis,3,NaN,99.42896581405175,specialized
Solar Energy Systems,3,36000,99.42975308544781,specialized
"Spill Prevention, Control, And Countermeasure (SPCC)",3,37419.2,99.43054035684388,specialized
Splint Application,3,52068,99.43132762823996,specialized
Spotfire,3,65000,99.43211489963602,specialized
Spring Batch Framework,3,NaN,99.43290217103208,specialized
SPSS,3,NaN,99.43368944242816,specialized
Stakeholder analysis,3,NaN,99.43447671382422,specialized
Store Communications,3,NaN,99.43526398522029,specialized
Stress Analysis,3,73375,99.43605125661637,specialized
Stress Echocardiography,3,29095.5,99.43683852801243,specialized
Sun-4 series,3,NaN,99.4376257994085,specialized
Supply Chain Solutions,3,44000,99.43841307080457,specialized
Supply Network Planning,3,109219.5,99.43920034220064,specialized
Surface Transportation,3,NaN,99.4399876135967,specialized
Swagger REST API,3,NaN,99.44077488499278,specialized
Symantec Altiris,3,NaN,99.44156215638884,specialized
System Evaluation,3,NaN,99.4423494277849,specialized
System Security Analysis,3,NaN,99.44313669918098,specialized
Systems Applications Development,3,NaN,99.44392397057705,specialized
TACACS+,3,NaN,99.44471124197311,specialized
Talend ETL,3,90000,99.44549851336917,specialized
Tax Law,3,NaN,99.44628578476525,specialized
Tax Preparation,3,52000,99.44707305616132,specialized
Technique Modification,3,NaN,99.44786032755738,specialized
TestComplete,3,45000,99.44864759895346,specialized
Therapy Services,3,28500,99.44943487034952,specialized
Tool Command Language (TCL),3,44200,99.45022214174558,specialized
Total Cost of Ownership (TCO) Analysis,3,58500,99.45100941314166,specialized
Trading Systems,3,130000,99.45179668453773,specialized
Transact-SQL,3,49862,99.45258395593379,specialized
Transesophageal Echocardiography,3,29095.5,99.45337122732987,specialized
Transfusion,3,NaN,99.45415849872593,specialized
Transit Operations,3,NaN,99.454945770122,specialized
Tuberculin,3,40089.5,99.45573304151807,specialized
Tumescent,3,NaN,99.45652031291414,specialized
Udeploy,3,NaN,99.4573075843102,specialized
Ultipro,3,NaN,99.45809485570628,specialized
Ultra High Frequency (UHF),3,70728.4,99.45888212710234,specialized
Urban Design,3,NaN,99.4596693984984,specialized
User Research,3,NaN,99.46045666989448,specialized
Utilities Industry Knowledge,3,32492,99.46124394129055,specialized
V-Model,3,NaN,99.46203121268661,specialized
Vendor Interaction,3,29120,99.46281848408269,specialized
Vendor Statement Reconciliation,3,NaN,99.46360575547875,specialized
Verilog,3,NaN,99.46439302687482,specialized
Vitek MS,3,49000,99.4651802982709,specialized
VMware vCenter,3,53000,99.46596756966696,specialized
Voice Communications,3,NaN,99.46675484106302,specialized
Voiceover,3,67000,99.4675421124591,specialized
Watchguard,3,65000,99.46832938385516,specialized
Water Pollution Control,3,56381.86666666667,99.46911665525123,specialized
Water Quality Remediation,3,44895.5,99.4699039266473,specialized
Wealth Management,3,NaN,99.47069119804337,specialized
Web Applications,3,NaN,99.47147846943943,specialized
White-box testing,3,37440,99.47226574083551,specialized
Wildlife Removal,3,NaN,99.47305301223157,specialized
Window and Door Installation,3,25000,99.47384028362764,specialized
Wire Crimpers,3,34013.333333333336,99.47462755502372,specialized
Wireless Security,3,37440,99.47541482641978,specialized
Wood Framing,3,38380,99.47620209781584,specialized
X-Pert,3,45760,99.47698936921192,specialized
Xerox Copiers,3,NaN,99.47777664060798,specialized
Yammer,3,49920,99.47856391200405,specialized
Yoga,3,47840,99.47935118340013,specialized
21 CFR Part 11,2,NaN,99.4798760309975,specialized
3D computer graphics,2,56160,99.48040087859488,specialized
Accident Analysis,2,36000,99.48092572619225,specialized
Account Inquiry and Discrepancy Resolution,2,31275,99.48145057378963,specialized
Activity Records Maintenance,2,34631,99.48197542138702,specialized
Acute Disorders,2,50577.5,99.4825002689844,specialized
Ad Campaigns,2,NaN,99.48302511658177,specialized
Adobe Campaign,2,NaN,99.48354996417915,specialized
ADP Enterprise,2,36000,99.48407481177654,specialized
Adult Care,2,NaN,99.48459965937391,specialized
Adult Education,2,72800,99.48512450697129,specialized
Advanced Control Methods,2,NaN,99.48564935456866,specialized
Advanced Manufacturing Equipment,2,40000,99.48617420216604,specialized
Aerodynamics,2,74750,99.48669904976343,specialized
Agricultural Industry Knowledge,2,NaN,99.4872238973608,specialized
Agricultural Tractors,2,28103,99.48774874495818,specialized
Airboats,2,29411.2,99.48827359255556,specialized
Aircraft Electrical Systems,2,NaN,99.48879844015293,specialized
AirWatch,2,NaN,99.48932328775032,specialized
AJAX,2,51000,99.4898481353477,specialized
Allergist,2,NaN,99.49037298294508,specialized
Amazon Relational Database Service (RDS),2,48000,99.49089783054245,specialized
Ambari,2,NaN,99.49142267813984,specialized
Amine,2,15600,99.49194752573722,specialized
Android,2,NaN,99.49247237333459,specialized
Annual Budget Preparation,2,40805,99.49299722093197,specialized
ANSI X12,2,NaN,99.49352206852934,specialized
Ansible RHEL (Red Hat Enterprise),2,NaN,99.49404691612673,specialized
Archival Processing,2,75000,99.49457176372411,specialized
Assembly (Programming Language),2,NaN,99.49509661132149,specialized
Audit Design,2,41000,99.49562145891886,specialized
Audit Findings Presentation,2,NaN,99.49614630651625,specialized
Augmented Reality (AR),2,NaN,99.49667115411363,specialized
Automotive Sales,2,NaN,99.497196001711,specialized
Availability Management,2,NaN,99.49772084930838,specialized
AWS Kinesis,2,NaN,99.49824569690576,specialized
AWS Simple Queue Service (SQS),2,NaN,99.49877054450315,specialized
Backpack Sprayers,2,24000,99.49929539210052,specialized
Bank Compliance,2,NaN,99.4998202396979,specialized
BASE24,2,NaN,99.50034508729527,specialized
BASICA,2,62400,99.50086993489266,specialized
Bathroom Remodeling,2,24960,99.50139478249004,specialized
BigFix,2,NaN,99.50191963008741,specialized
Bioinformatics,2,76000,99.50244447768479,specialized
Biomanufacturing,2,28000,99.50296932528217,specialized
Biomass,2,NaN,99.50349417287956,specialized
Biomechanics,2,NaN,99.50401902047693,specialized
Bioreactors,2,31000,99.50454386807431,specialized
Bipolar Disorder,2,NaN,99.50506871567168,specialized
Blog Posts,2,NaN,99.50559356326906,specialized
Blood Collection,2,33394,99.50611841086645,specialized
Boat Maintenance,2,50777,99.50664325846382,specialized
Booking,2,NaN,99.5071681060612,specialized
Bowling,2,23847.2,99.50769295365858,specialized
Branding Compliance,2,83000,99.50821780125597,specialized
Breast Surgery,2,NaN,99.50874264885334,specialized
Brief Preparation,2,NaN,99.50926749645072,specialized
Brokerage Trading,2,NaN,99.5097923440481,specialized
Bronchoscopy,2,33394,99.51031719164547,specialized
Building Automation Industry Knowledge,2,NaN,99.51084203924286,specialized
Building Energy Modeling Software,2,48000,99.51136688684024,specialized
Building Materials Industry Knowledge,2,40000,99.51189173443761,specialized
Business Intelligence Reporting Tools (BIRT),2,NaN,99.51241658203499,specialized
Business Intelligence Software,2,NaN,99.51294142963238,specialized
Business Modeling,2,120000,99.51346627722975,specialized
Business Requirements Documentation,2,104000,99.51399112482713,specialized
Business Statistics,2,50000,99.5145159724245,specialized
Cable Reels,2,38000,99.51504082002188,specialized
Call-recording,2,37000,99.51556566761927,specialized
Capital Markets Industry Knowledge,2,NaN,99.51609051521665,specialized
Carbon Reduction,2,58000,99.51661536281402,specialized
Cardiac Disorders,2,15600,99.5171402104114,specialized
Cardiac Electrophysiology,2,53089,99.51766505800877,specialized
Cardiopulmonary Function Evaluation,2,50000,99.51818990560616,specialized
Cardioverter,2,53089,99.51871475320354,specialized
Cash Flow Analysis,2,61000,99.51923960080092,specialized
Cataract Surgery,2,NaN,99.51976444839829,specialized
Centura,2,33000,99.52028929599568,specialized
CEPT,2,NaN,99.52081414359306,specialized
Cerebral Palsy Diagnosis / Treatment,2,NaN,99.52133899119043,specialized
Child CPR,2,31200,99.52186383878781,specialized
Cisco Wireless,2,NaN,99.52238868638518,specialized
CiscoWorks,2,NaN,99.52291353398257,specialized
Clarion,2,24960,99.52343838157995,specialized
Clean Water Act,2,NaN,99.52396322917733,specialized
Clinical Assay,2,43000,99.5244880767747,specialized
Clinical Study Reports,2,NaN,99.52501292437209,specialized
Clinical Testing,2,NaN,99.52553777196947,specialized
Closing Sales,2,NaN,99.52606261956684,specialized
Cloud Strategy,2,NaN,99.52658746716422,specialized
CNSSI 1253,2,NaN,99.5271123147616,specialized
Cocoa,2,NaN,99.52763716235899,specialized
Coiled Tubing,2,22880,99.52816200995636,specialized
College of American Pathologists,2,NaN,99.52868685755374,specialized
Commercial Lending,2,NaN,99.52921170515111,specialized
Computational Modeling,2,140000,99.5297365527485,specialized
Computer Industry Knowledge,2,NaN,99.53026140034588,specialized
Computer-Assisted Translation,2,NaN,99.53078624794325,specialized
Confocal,2,28000,99.53131109554063,specialized
Construction Accounting,2,NaN,99.531835943138,specialized
Construction Equipment,2,45760,99.5323607907354,specialized
Consumer Lending Process,2,NaN,99.53288563833277,specialized
Content Marketing,2,NaN,99.53341048593015,specialized
Control Loop Stability,2,76960,99.53393533352752,specialized
Control Theory,2,76960,99.5344601811249,specialized
Convenience Store Industry Knowledge,2,NaN,99.53498502872229,specialized
Copywriting,2,37000,99.53550987631967,specialized
Corporate Forecasting,2,120000,99.53603472391704,specialized
Corporate Reporting,2,43000,99.53655957151442,specialized
Cost Allocation,2,76000,99.5370844191118,specialized
Creative Development,2,24960,99.53760926670918,specialized
Credibility and Trust,2,NaN,99.53813411430656,specialized
Credit Card Applications,2,24000,99.53865896190393,specialized
Crowdsourcing,2,NaN,99.53918380950131,specialized
Crown Molding,2,NaN,99.5397086570987,specialized
Crucible,2,NaN,99.54023350469608,specialized
CSIRT,2,NaN,99.54075835229345,specialized
Cubes,2,NaN,99.54128319989083,specialized
Cucumber Software,2,NaN,99.54180804748822,specialized
Currency Exchange,2,100000,99.5423328950856,specialized
Current Probes,2,NaN,99.54285774268297,specialized
Customer Demand Analysis,2,NaN,99.54338259028034,specialized
Cytogenetics,2,45000,99.54390743787772,specialized
Cytopathology,2,33000,99.54443228547511,specialized
Dance Education,2,36220,99.54495713307249,specialized
Data Access Object (DAO),2,NaN,99.54548198066986,specialized
Data Cleaning,2,51000,99.54600682826724,specialized
Data compression,2,NaN,99.54653167586461,specialized
Data wrangling,2,76000,99.547056523462,specialized
Deafness,2,NaN,99.54758137105938,specialized
Decision Support Systems,2,68720.1,99.54810621865676,specialized
Demand Flow,2,40500,99.54863106625413,specialized
Dental Appliances,2,22880,99.54915591385152,specialized
Deployment Models,2,NaN,99.5496807614489,specialized
Dermatology,2,21000,99.55020560904627,specialized
Deterrence of Rule or Safety Violations,2,NaN,99.55073045664365,specialized
Device Setup,2,NaN,99.55125530424102,specialized
Dicom,2,73375,99.55178015183841,specialized
Dietetics Industry Knowledge,2,103000,99.55230499943579,specialized
Digital Test Instruments,2,43000,99.55282984703317,specialized
Dimensional Drawings,2,NaN,99.55335469463054,specialized
Diphtheria,2,NaN,99.55387954222793,specialized
Direct Access Storage Device (DASD),2,NaN,99.55440438982531,specialized
Disaster Recovery Design,2,NaN,99.55492923742268,specialized
Django,2,NaN,99.55545408502006,specialized
DNA Cloning,2,NaN,99.55597893261744,specialized
DNA Isolation,2,31000,99.55650378021483,specialized
DoD Information Technology Portfolio Repository,2,NaN,99.5570286278122,specialized
Domestic Shipping,2,NaN,99.55755347540958,specialized
Drive testing,2,79040,99.55807832300695,specialized
Drug Discovery,2,55000,99.55860317060434,specialized
Drug Storage,2,53000,99.55912801820172,specialized
Dspace,2,NaN,99.5596528657991,specialized
Ear Nose and Throat,2,NaN,99.56017771339647,specialized
EasyMock,2,NaN,99.56070256099385,specialized
Ebola Virus,2,49000,99.56122740859124,specialized
EclipseLink,2,NaN,99.56175225618861,specialized
Ectopic,2,37572,99.56227710378599,specialized
EFTPOS,2,83000,99.56280195138336,specialized
Electrical Problem Diagnosis,2,NaN,99.56332679898074,specialized
Electronic Charting,2,32000,99.56385164657813,specialized
Electrostatic Discharge (ESD) Training,2,68000,99.5643764941755,specialized
Embedded Firmware,2,NaN,99.56490134177288,specialized
EMC Documentum,2,NaN,99.56542618937026,specialized
EMC Isilon,2,NaN,99.56595103696765,specialized
Emergency Medicine,2,13800,99.56647588456502,specialized
Emergency Planning And Community Right-to-Know Act (EPCRA),2,NaN,99.5670007321624,specialized
Employment Rights,2,103106,99.56752557975977,specialized
Energy Consulting,2,60000,99.56805042735715,specialized
Energy Plus,2,48000,99.56857527495454,specialized
Enterprise JAVA Beans,2,41000,99.56910012255192,specialized
Environmental Industry Knowledge,2,32575,99.56962497014929,specialized
Environmental Research,2,61600,99.57014981774667,specialized
Escalation Management,2,NaN,99.57067466534406,specialized
ETAP Software,2,NaN,99.57119951294143,specialized
Eucalyptus Software,2,NaN,99.57172436053881,specialized
External Procurement,2,NaN,99.57224920813618,specialized
Facility Inspection,2,53104.15,99.57277405573356,specialized
Facility Remodeling,2,29000,99.57329890333095,specialized
Fact Checking,2,29000,99.57382375092833,specialized
Fair Labor Standards Act (FLSA),2,NaN,99.5743485985257,specialized
Family Therapy,2,43000,99.57487344612308,specialized
Farm Products,2,41600,99.57539829372045,specialized
Fast Ethernet,2,34435,99.57592314131784,specialized
Federal Tax Returns,2,NaN,99.57644798891522,specialized
Feedback Control Theory,2,76960,99.5769728365126,specialized
Feedwater Heaters,2,NaN,99.57749768410997,specialized
Fiber Testing,2,NaN,99.57802253170736,specialized
Fiddler,2,NaN,99.57854737930474,specialized
File Servers,2,NaN,99.57907222690211,specialized
Financial Policy Development,2,57955,99.57959707449949,specialized
Financial Strategy,2,NaN,99.58012192209686,specialized
Finite Element Method / Analysis Software,2,NaN,99.58064676969425,specialized
First Article Inspection Reports (FAIR),2,41600,99.58117161729163,specialized
Fit/gap analysis,2,109219.5,99.581696464889,specialized
Fixed Asset Accounting,2,35231,99.58222131248638,specialized
Fixed Income,2,130000,99.58274616008377,specialized
Flight Safety,2,61994,99.58327100768115,specialized
Fluorescent Penetrant Inspection,2,NaN,99.58379585527852,specialized
Food Allergy,2,NaN,99.5843207028759,specialized
Fourier Transform Infrared Spectroscopy,2,NaN,99.58484555047328,specialized
Freight Industry Knowledge,2,35000,99.58537039807067,specialized
Freight Invoicing,2,33280,99.58589524566804,specialized
Front Counter Work,2,28080,99.58642009326542,specialized
Fundus,2,NaN,99.5869449408628,specialized
Fuzz Testing,2,NaN,99.58746978846018,specialized
Gas Chromatography,2,37000,99.58799463605756,specialized
Gas Management,2,NaN,99.58851948365493,specialized
Gas Trading,2,NaN,99.58904433125231,specialized
Gauge Repeatability and Reproducibility (Gauge R&R),2,NaN,99.58956917884969,specialized
GEAC System 21,2,NaN,99.59009402644708,specialized
Genomics,2,NaN,99.59061887404445,specialized
Global Staffing,2,45500,99.59114372164183,specialized
Global Supply Chain Management,2,76000,99.5916685692392,specialized
Global Supply Management,2,76000,99.59219341683658,specialized
Good Clinical Laboratory Practice (GCLP) Compliance,2,NaN,99.59271826443397,specialized
Graphics Editing,2,NaN,99.59324311203135,specialized
Great Plains Accounting Software,2,NaN,99.59376795962872,specialized
Green Building,2,NaN,99.5942928072261,specialized
Greenplum,2,NaN,99.59481765482349,specialized
Grunt (JavaScript),2,85000,99.59534250242086,specialized
Hardware Design,2,NaN,99.59586735001824,specialized
HDR Photography,2,49000,99.59639219761561,specialized
Health Information,2,NaN,99.59691704521299,specialized
Health Insurance Industry Knowledge,2,93600,99.59744189281038,specialized
Health Level Seven (HL7),2,NaN,99.59796674040776,specialized
Hearing Examination,2,60000,99.59849158800513,specialized
Heat Sinks,2,NaN,99.59901643560251,specialized
High-Level Data Link Control (HDLC),2,NaN,99.5995412831999,specialized
High-level design,2,NaN,99.60006613079727,specialized
Homesite,2,NaN,99.60059097839465,specialized
HSP,2,NaN,99.60111582599203,specialized
Hydrant Flow Testing,2,46123.5,99.6016406735894,specialized
Hydraulic and Electrical Diagnosis,2,48000,99.60216552118679,specialized
Hydroelectric Power,2,NaN,99.60269036878417,specialized
Hydropower,2,NaN,99.60321521638154,specialized
Hyland OnBase,2,31330,99.60374006397892,specialized
Hyperlynx,2,NaN,99.6042649115763,specialized
Hypothermia,2,61727,99.60478975917368,specialized
Hypoxia,2,NaN,99.60531460677106,specialized
IBM Cloud,2,NaN,99.60583945436844,specialized
IBM InfoSphere BigInsights,2,NaN,99.60636430196581,specialized
IBM iSeries,2,NaN,99.6068891495632,specialized
Icinga,2,NaN,99.60741399716058,specialized
IMS DB,2,NaN,99.60793884475795,specialized
Industrial Control Systems (ICS) Security,2,NaN,99.60846369235533,specialized
Industry Trend Analysis,2,NaN,99.6089885399527,specialized
iNews,2,NaN,99.6095133875501,specialized
Influenza Immunization,2,37955,99.61003823514747,specialized
Information Architecture,2,49000,99.61056308274485,specialized
Informed Consent Procedures,2,NaN,99.61108793034222,specialized
Infusionsoft,2,40000,99.61161277793961,specialized
Inpatient Services,2,33000,99.61213762553699,specialized
Installing Patch Panels,2,42500,99.61266247313436,specialized
Instrument Design,2,NaN,99.61318732073174,specialized
Insurance Knowledge,2,NaN,99.61371216832912,specialized
Internal Controls Testing,2,32500,99.6142370159265,specialized
Internet Data Exchange (IDX),2,NaN,99.61476186352388,specialized
Internet Information Server,2,65000,99.61528671112126,specialized
Internet Marketing,2,33000,99.61581155871863,specialized
Interwoven,2,NaN,99.61633640631602,specialized
Inventory Cost Reduction,2,NaN,99.6168612539134,specialized
Inventory Demand,2,NaN,99.61738610151077,specialized
Inventory Turnover Improvement,2,NaN,99.61791094910815,specialized
Investment Analysis,2,NaN,99.61843579670553,specialized
Investment Planning,2,NaN,99.61896064430292,specialized
Invoice Auditing,2,48304.8,99.61948549190029,specialized
IRIX,2,NaN,99.62001033949767,specialized
IronPort,2,NaN,99.62053518709504,specialized
ISTQB,2,79040,99.62106003469242,specialized
Java Enterprise Edition,2,127199,99.62158488228981,specialized
Java Servlets,2,NaN,99.62210972988719,specialized
JBoss Application Server,2,NaN,99.62263457748456,specialized
jMock,2,NaN,99.62315942508194,specialized
Juniper Security/VPN,2,98196.8,99.62368427267933,specialized
Korn Shell (KSH),2,NaN,99.6242091202767,specialized
Laboratory Information Management System (LIMS),2,50598,99.62473396787408,specialized
LabWare,2,88000,99.62525881547145,specialized
Large Scale Agile Development,2,23400,99.62578366306883,specialized
Laryngoscopy,2,NaN,99.62630851066622,specialized
Laserfiche,2,68000,99.6268333582636,specialized
Leadership in Energy and Environmental Design (LEED),2,26000,99.62735820586097,specialized
Lean startup,2,44000,99.62788305345835,specialized
Legal Correspondence Preparation,2,NaN,99.62840790105574,specialized
Legal Support,2,72000,99.62893274865311,specialized
Light Rail Transit Systems,2,51064,99.62945759625049,specialized
lighttpd,2,NaN,99.62998244384787,specialized
Load Estimation,2,NaN,99.63050729144524,specialized
Loan Approval,2,NaN,99.63103213904263,specialized
Loan Documentation,2,NaN,99.63155698664,specialized
Lotus Domino,2,NaN,99.63208183423738,specialized
Lucene,2,NaN,99.63260668183476,specialized
Machine Translation (MT),2,NaN,99.63313152943213,specialized
Macola,2,20434,99.63365637702952,specialized
Magnetometers,2,38001.6,99.6341812246269,specialized
Major Depression,2,NaN,99.63470607222428,specialized
Managing Student Data,2,32000,99.63523091982165,specialized
Manufacturing Efficiency Improvement,2,36100,99.63575576741904,specialized
MapReduce,2,NaN,99.63628061501642,specialized
Marketplace Dynamics,2,NaN,99.6368054626138,specialized
Marklogic,2,NaN,99.63733031021117,specialized
MAS 90,2,49982.4,99.63785515780854,specialized
Mathematica,2,140000,99.63838000540593,specialized
Mckesson System,2,33800,99.63890485300331,specialized
Medical Device Design,2,80000,99.63942970060069,specialized
Medical Dosimetry,2,66000,99.63995454819806,specialized
Medical Records Administration,2,91000,99.64047939579545,specialized
Medical Records Verification,2,NaN,99.64100424339283,specialized
Medical Research,2,61600,99.6415290909902,specialized
Medication Inventory,2,NaN,99.64205393858758,specialized
Medication Management,2,NaN,99.64257878618496,specialized
Meditation,2,64000,99.64310363378235,specialized
Meeting Room Scheduling,2,37000,99.64362848137972,specialized
Merchandise Maintenance,2,65839,99.6441533289771,specialized
Metabolism,2,NaN,99.64467817657447,specialized
Metal Framing,2,NaN,99.64520302417186,specialized
Metallurgical Processes,2,68000,99.64572787176924,specialized
Metastasis,2,31000,99.64625271936661,specialized
MetricStream,2,52000,99.64677756696399,specialized
Microbial and Bioaerosol Analysis,2,NaN,99.64730241456137,specialized
Microsoft Forefront Identity Manager,2,NaN,99.64782726215876,specialized
Microsoft Publisher,2,34047.4,99.64835210975613,specialized
Microsoft Terminal Server,2,NaN,99.64887695735351,specialized
Mining Operations,2,19500,99.64940180495088,specialized
Mitel,2,52000,99.64992665254826,specialized
